name,current_bid,opening_bid,estimate_bid,buy_it_now,end_time,description,images,url,commission,vat_rate,has_buy_it_now,has_estimate,has_current_bid,has_opening_bid,ebay_lowest_price,suggested_price,price_source,ebay_url,google_url,all_prices
AS NEW SHUTTLE XPC NANO NC10U INTEL CELERON 4205U BAREBONE PC (EAN: 887993001975).,None,30,30 GBP - 50 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:14 GMT",As new Shuttle XPC Nano NC10U Intel Celeron 4205U Barebone PC (EAN: 887993001975).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/6c83df0f-d96e-412d-9ac0-b281010423cd.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-0a69f50b-d3e1-4582-990e-b28000e60ab1,25.00,20.00,,TRUE,TRUE,TRUE,£160.69,£157.48,ebay_sold,https://www.ebay.co.uk/itm/373060901612?_skw=as+shuttle+xpc+nano+nc10u+intel+celeron+4205u+barebone+pc+.&itmmeta=01JKYN5K7Z913RW76VRJ16R5QP&hash=item56dc299aec:g:wBQAAOSwuxZecRkC&itmprp=enc%3AAQAKAAABIFkggFvd1GGDu0w3yXCmi1f0jS5b%2FKk9SxDbWSKXRWAQZmfaRSoULy%2Bytwx9BKIRPaCgJGh1ZowXm7IuoLIGUmnsh6UqunTRUn3zIe%2B7C4MJ0j1dSQlsudw1vhyD1T7jQl8BiO6fCRdBa7BAF8kDQg0%2Ffwc8Bbtj1sLlJ35CYUNM9CWZdAqZRbkw6w2ELN9Fq3%2BVIxDvQBu3EtqmbQ4VPKQYfWLviemuDQpoCx6cmAiJE6beU65reAP%2BwQqstdMrciAmIKbcESZM5m3CZf8ULUzc8eqhlqHErM%2Ba2ok9WwKPK7fX%2FnnqZXX%2FMQAb1uaSGLpxTAl%2BUdmeAgEa06vikNU6ZXPFN%2BjYxU8fsii9fHvycHMtscMi50K0EKcb0EXobA%3D%3D%7Ctkp%3ABk9SR4S0ltWfZQ,,['£160.69']
AS NEW STEELSERIES ARCTIS NOVA 7 WIRELESS GAMING HEADSET (EAN: 5707119041294).,35,40,30 GBP - 50 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:14 GMT",As new Steelseries Arctis Nova 7 Wireless Gaming Headset (EAN: 5707119041294).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/64bb84bb-0c48-484a-aeb7-b281010424db.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-1597b055-e76c-4ce4-bc65-b28000e60b2f,25.00,20.00,,TRUE,TRUE,TRUE,£57.85,£56.69,ebay_sold,https://www.ebay.co.uk/itm/387811511792?_skw=as+steelseries+arctis+nova+wireless+gaming+headset+.&epid=4056681215&itmmeta=01JKYN5QDJNA4PABZ13P9THC55&hash=item5a4b5e0df0:g:36sAAOSw4TJneO5g&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eIEtZlXYy7rk8Wl%2BR3cdzAHb1aoPQS9OZIRyed23SETP2emS%2F02QCSaULSehyCB9yYwlJSCHeCWREGg9wVCyGbGkWr1dz0zFC6bTft4xHJvRXOkd5KKV5ZqaNsH%2FpL2qieb%2FXkrc03d4w1N5kzqa1KU6CP3hfboCCt%2F20bqQaqB1CZd7u4QNAHTFNevbxzSdQToE95C676GKvhmYExRiwqEg6w7FhjLIem00ke4diJ4effrVsvoCGjZ0f7L1hUTP47NEKAUCwrkuaZpOhw%2BSDUpsc3BfOXYPdFVvuFhBvoyA%3D%3D%7Ctkp%3ABk9SR_b2ltWfZQ,,"['£64.27', '£163.91', '£102.44', '£92.00', '£57.85', '£94.80', '£60.26', '£80.35']"
AS NEW IFM ELECTRONICS O2M201 ANALOGUE CAMERA FOR MOBILE MACHINES (EAN: 4021179278263),None,30,30 GBP - 50 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:16 GMT",As new IFM Electronics O2M201 Analogue Camera for Mobile Machines (EAN: 4021179278263),['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/8049b27f-237e-4412-9840-b281010428bf.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-8c91e3c9-58a2-457b-9520-b28000e60dd2,25.00,20.00,,TRUE,TRUE,TRUE,,,ebay_sold,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw,,"['£32.13', '£20.86', '£30.56', '£52.19', '£56.81', '£42.85', '£16.04', '£112.39']"
AS NEW IFM ELECTRONICS O2M201 ANALOGUE CAMERA FOR MOBILE MACHINES (EAN: 4021179278263),None,30,30 GBP - 50 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:16 GMT",As new IFM Electronics O2M201 Analogue Camera for Mobile Machines (EAN: 4021179278263),['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/8f6f3e25-10fa-4e7f-bcb3-b2810104296c.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-e75436d2-af36-4eac-9fe2-b28000e60e5b,25.00,20.00,,TRUE,TRUE,TRUE,,,ebay_sold,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw,,"['£32.13', '£20.86', '£30.56', '£52.19', '£56.81', '£42.85', '£16.04', '£112.39']"
AS NEW IFM ELECTRONICS O2M201 ANALOGUE CAMERA FOR MOBILE MACHINES (EAN: 4021179278263),None,30,30 GBP - 50 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:16 GMT",As new IFM Electronics O2M201 Analogue Camera for Mobile Machines (EAN: 4021179278263),['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/d4bade34-b328-4c72-ab70-b28101042a25.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-431e35c8-cc0c-40e2-be2f-b28000e60ec1,25.00,20.00,,TRUE,TRUE,TRUE,,,ebay_sold,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw,,"['£32.13', '£20.86', '£30.56', '£52.19', '£56.81', '£42.85', '£16.04', '£112.39']"
AS NEW IFM ELECTRONICS O2M201 ANALOGUE CAMERA FOR MOBILE MACHINES (EAN: 4021179278263),None,30,30 GBP - 50 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:17 GMT",As new IFM Electronics O2M201 Analogue Camera for Mobile Machines (EAN: 4021179278263),['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/46056744-be44-4340-8957-b28101042ae3.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-43c1fcc1-93cd-475d-a497-b28000e60f3c,25.00,20.00,,TRUE,TRUE,TRUE,,,ebay_sold,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw,,"['£32.13', '£20.86', '£30.56', '£52.19', '£56.81', '£42.85', '£16.04', '£112.39']"
AS NEW IFM ELECTRONICS O2M201 ANALOGUE CAMERA FOR MOBILE MACHINES (EAN: 4021179278263),None,30,30 GBP - 50 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:17 GMT",As new IFM Electronics O2M201 Analogue Camera for Mobile Machines (EAN: 4021179278263),['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/c3cf4837-ad39-428a-aba6-b28101042b9d.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-5f54c00f-4856-4878-821d-b28000e60fcc,25.00,20.00,,TRUE,TRUE,TRUE,,,ebay_sold,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw,,"['£32.13', '£20.86', '£30.56', '£52.19', '£56.81', '£42.85', '£16.04', '£112.39']"
"AS NEW JUNIPER MIST AP63E-WW WI-FI 6 OUTDOOR ACCESS POINT (P/N: AP63E-WW-98649) (BOX OPEN, SOME DAMA",None,30,30 GBP - 50 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:17 GMT","As new Juniper Mist AP63E-WW Wi-Fi 6 Outdoor Access Point (P/N: AP63E-WW-98649) (Box open, some damage to packaging).",['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/8b154b55-44f6-44a7-b96f-b28101042c82.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-3f3b0c4a-f714-4d19-944f-b28000e61050,25.00,20.00,,TRUE,TRUE,TRUE,,,ebay_sold,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw,,"['£642.77', '£39.32', '£38.57', '£120.52', '£60.26', '£109.27', '£120.52', '£64.27']"
"AS NEW DELL 24"" VIDEO CONFERENCING MONITOR (P/N: P2424HEB) (BOX OPEN).",None,50,50 GBP - 70 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:17 GMT","As new Dell 24"" Video Conferencing Monitor (P/N: P2424HEB) (Box open).",['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/4e26532a-80ef-45d7-a78d-b28101042d18.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-25923c54-8c52-4a15-849c-b28000e610bc,25.00,20.00,,TRUE,TRUE,TRUE,£148.64,£145.67,ebay_sold,https://www.ebay.co.uk/itm/126742467620?_skw=as+dell+24%22+video+conferencing+monitor+.&epid=10064778646&itmmeta=01JKYN5Z22F8TW286G2Q9ZY4EM&hash=item1d82709424:g:hlIAAOSw6o1nG~aE&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1fd3eg%2Bsf2YqOBYjsRtp2igl8kHuaxsfgTg3ggOoryLNZPXN%2Fw4osYJx9jqGIW147MIT%2B25%2Ff%2FtOZ9x3vJAhinn1T8UxzoUI2OMCO35%2BudT7ZTUBCXnrxP%2FzsnUZEXk06xpcmyGKGyfFBPIm7H8VqQBTwQGIefGDJRAjcXJj2zicgI%2FgWb66q1yBXwy7qq9A%2Fn6QcxdwWlapNeWc%2FqMk38qff3Dk9W4yZrFmO1hJ4o4enlMYu6dTx1S2najAYHTdgypWk77FJ4S77nbtUFu%2FH%2BVF5%2Fz2E%2Bgemd4LEzVs1FP7DTacI2C9Y3MHUN%2FDn1fz3Y%3D%7Ctkp%3ABk9SR5Lxl9WfZQ,,"['£52.22', '£159.99', '£78.99', '£78.99', '£79.09', '£123.73', '£148.64', '£1139.99']"
SIXTEEN AS NEW CANON PG-540 BLACK & CL-541 COLOUR INK CARTRIDGE + PHOTO PAPER VALUE PACKS (EAN: 8714,140,150,140 GBP - 180 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:18 GMT",Sixteen as new Canon PG-540 Black & CL-541 Colour Ink Cartridge + Photo Paper Value Packs (EAN: 8714574679754).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/7d2898e4-057d-4664-9711-b28101042f20.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-c741cd40-5952-40da-aa48-b28000e612d2,25.00,20.00,,TRUE,TRUE,TRUE,£26.38,£25.85,ebay_sold,https://www.ebay.co.uk/itm/146363262880?_skw=sixteen+as+canon+pg-540+black+cl-541+colour+ink+cartridge+++photo+paper+value+packs+%28ean%3A+8714&itmmeta=01JKYN641PZ7QJKXF8E4AHTMVC&hash=item2213ee27a0:g:5N0AAOSwFzFnniFR&itmprp=enc%3AAQAKAAABQFkggFvd1GGDu0w3yXCmi1dqeA%2B%2F5UQxnNxGtAwMEngGVpQFd62SPdNEt6WhwKK6flAQ97jjoPsZkBtaEwU1bi80eQi1ew9EqZpDehPqo4PDCqchY%2FZ1zbwVuYDJZ12S829z7qCnfQS0L3f4wO2H6dQPh1Id37Jb%2F1EB%2BFkh4iezumWVW%2B1RtNlJMsF1yjM3jPUzjqvH7WKIh3HMcwC4vWW6Qk7q4%2BFNyJBq87TFQgejypyYzW2Cg54Nlqd2PBr98V9rQU9Mzt0oB4jK3h92qPcmYRllOs%2BQEOpeor9SU98Km4WMC9cWyzHB7O%2FdIfdrE%2BdCfTEoATTp%2B8g6r80Dhq86krNuyk71cfFj0W9HTx89Q2u05Oj9w%2B1qXAGOSpkgBpORQ3J%2Fo9KSF%2BCGdFciapbDognD2OT%2BxFAoeWi6X6Ht%7Ctkp%3ABk9SR_jAmNWfZQ,,['£26.38']
AS NEW ZEBRA ZD22042-D0EG00EZ DIRECT THERMAL PINTER (BOX SEALED).,40,45,40 GBP - 60 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:19 GMT",As new Zebra ZD22042-D0EG00EZ Direct Thermal Pinter (Box sealed).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/6fd45f62-bf2f-47f9-b58a-b28101042fbc.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-81e4586b-bc9f-4b05-a732-b28000e61343,25.00,20.00,,TRUE,TRUE,TRUE,£205.69,£201.58,ebay_sold,https://www.ebay.co.uk/itm/296817135171?_skw=as+zebra+zd22042-d0eg00ez+direct+thermal+pinter+.&itmmeta=01JKYN686WWC9Q8JNBRB907FB8&hash=item451bae0e43:g:BSAAAOSwrI1nNdHp&itmprp=enc%3AAQAKAAABEFkggFvd1GGDu0w3yXCmi1elO1NxJca1adUupP7np28U4m9FNzi3Jd5bHMCiTksuwNRAYjOsahs6eN2Lq0ISd%2FQZqzrUSgUUqnq4vCefAgLuMbk7gQLQesskrIiAtvU4%2BvPfAp4c15KrhjtgeUI%2BFVBg%2FBr0YOFuKYW9prEbfl6ADvZxJXQRxsH5rQTonsk6sfv7dSBUWOf0UY8qCcsrSqZD3BuSL2SmLELRaHSb17FA6OXjyVL50F%2FDmngpoO7qqJh%2BGj9FYOQw22%2Frdg4HyOGepP37p5IafXznEiXggUco7NikJIyptU9NjkO9ujbn77SKQ4qmFc6QTN9kE4Lt8jZHOJx6pOZOo8SeZ%2F6gSy%2Ba%7Ctkp%3ABk9SR8SDmdWfZQ,,"['£132.56', '£143.02', '£160.69', '£473.63', '£200.87', '£205.69', '£240.24', '£192.83']"
AS NEW CRESTRON HD-RX-4KZ-101DM LITE 4K60 4:4:4 RECEIVER (P/N: 6511813).,None,40,40 GBP - 60 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:19 GMT",As new Crestron HD-RX-4KZ-101DM Lite 4K60 4:4:4 Receiver (P/N: 6511813).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/0b8dece6-80d8-4cca-8876-b2810104305d.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-f4b7e1fa-1788-4db4-88be-b28000e613ba,25.00,20.00,,TRUE,TRUE,TRUE,£295.28,£289.37,ebay_sold,https://www.ebay.co.uk/itm/305925837567?_skw=as+crestron+hd-rx-4kz-101dm+lite+4k60+4%3A4%3A4+receiver+.&itmmeta=01JKYN5YHY0X0JCZZCNYCY3EM9&hash=item473a99d2ff:g:rh0AAOSwsBFnQDoR&itmprp=enc%3AAQAKAAABEFkggFvd1GGDu0w3yXCmi1fbRQSvy1O3UsXcakE8N7Hvo%2B4m5TljGn7Asy4vp%2B%2FKagTnHdkbxw2jY%2BxW4YT57Ch%2F0UhcOTqprcp6wKA%2BOpN5z20gmgIzS%2FmuSzHASPP9bLEQ%2BFZFlVo8OB0ZfefplIQm3szMnaQ4L5BNQlabXfSEWsmQKdy%2Bl0tf0L%2FAcSETVrfWp3L%2ByhU8m8tMGIZdDRDUE1Y%2F2DaiaHsJiFRrFnt26XGGP0ztO%2F4xiDd9QEZwNABSdT3Up9XoXThS6lKz7MA%2FvOtmnWiWhvKPvNfV%2F3AMCt7wBR%2FtW7t00id7mpV7a4F2h%2BG%2BgGL2Ofobb7igAChCJ6bSxxl%2BV18AH7oih0Pp%7Ctkp%3ABk9SR4zpl9WfZQ,,"['£295.28', '£112.40', '£120.52', '£160.69', '£119.72', '£236.62', '£32.14', '£265.13']"
AS NEW CRESTRON HD-RX-4KZ-101DM LITE 4K60 4:4:4 RECEIVER (P/N: 6511813).,None,40,40 GBP - 60 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:19 GMT",As new Crestron HD-RX-4KZ-101DM Lite 4K60 4:4:4 Receiver (P/N: 6511813).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/fca65c5a-ad7e-42d3-85ad-b281010430f5.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-ff35f7a8-63e9-40e0-94b9-b28000e6142b,25.00,20.00,,TRUE,TRUE,TRUE,£295.28,£289.37,ebay_sold,https://www.ebay.co.uk/itm/305925837567?_skw=as+crestron+hd-rx-4kz-101dm+lite+4k60+4%3A4%3A4+receiver+.&itmmeta=01JKYN5YHY0X0JCZZCNYCY3EM9&hash=item473a99d2ff:g:rh0AAOSwsBFnQDoR&itmprp=enc%3AAQAKAAABEFkggFvd1GGDu0w3yXCmi1fbRQSvy1O3UsXcakE8N7Hvo%2B4m5TljGn7Asy4vp%2B%2FKagTnHdkbxw2jY%2BxW4YT57Ch%2F0UhcOTqprcp6wKA%2BOpN5z20gmgIzS%2FmuSzHASPP9bLEQ%2BFZFlVo8OB0ZfefplIQm3szMnaQ4L5BNQlabXfSEWsmQKdy%2Bl0tf0L%2FAcSETVrfWp3L%2ByhU8m8tMGIZdDRDUE1Y%2F2DaiaHsJiFRrFnt26XGGP0ztO%2F4xiDd9QEZwNABSdT3Up9XoXThS6lKz7MA%2FvOtmnWiWhvKPvNfV%2F3AMCt7wBR%2FtW7t00id7mpV7a4F2h%2BG%2BgGL2Ofobb7igAChCJ6bSxxl%2BV18AH7oih0Pp%7Ctkp%3ABk9SR4zpl9WfZQ,,"['£295.28', '£112.40', '£120.52', '£160.69', '£119.72', '£236.62', '£32.14', '£265.13']"
AS NEW CRESTRON HD-RX-4KZ-101DM LITE 4K60 4:4:4 RECEIVER (P/N: 6511813).,None,40,40 GBP - 60 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:19 GMT",As new Crestron HD-RX-4KZ-101DM Lite 4K60 4:4:4 Receiver (P/N: 6511813).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/503aeb49-23e0-4e75-a9e3-b281010431a9.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-5aa5b288-4a8c-48a6-a551-b28000e6149c,25.00,20.00,,TRUE,TRUE,TRUE,£295.28,£289.37,ebay_sold,https://www.ebay.co.uk/itm/305925837567?_skw=as+crestron+hd-rx-4kz-101dm+lite+4k60+4%3A4%3A4+receiver+.&itmmeta=01JKYN5YHY0X0JCZZCNYCY3EM9&hash=item473a99d2ff:g:rh0AAOSwsBFnQDoR&itmprp=enc%3AAQAKAAABEFkggFvd1GGDu0w3yXCmi1fbRQSvy1O3UsXcakE8N7Hvo%2B4m5TljGn7Asy4vp%2B%2FKagTnHdkbxw2jY%2BxW4YT57Ch%2F0UhcOTqprcp6wKA%2BOpN5z20gmgIzS%2FmuSzHASPP9bLEQ%2BFZFlVo8OB0ZfefplIQm3szMnaQ4L5BNQlabXfSEWsmQKdy%2Bl0tf0L%2FAcSETVrfWp3L%2ByhU8m8tMGIZdDRDUE1Y%2F2DaiaHsJiFRrFnt26XGGP0ztO%2F4xiDd9QEZwNABSdT3Up9XoXThS6lKz7MA%2FvOtmnWiWhvKPvNfV%2F3AMCt7wBR%2FtW7t00id7mpV7a4F2h%2BG%2BgGL2Ofobb7igAChCJ6bSxxl%2BV18AH7oih0Pp%7Ctkp%3ABk9SR4zpl9WfZQ,,"['£295.28', '£112.40', '£120.52', '£160.69', '£119.72', '£236.62', '£32.14', '£265.13']"
AS NEW CRESTRON HD-RX-4KZ-101DM LITE 4K60 4:4:4 RECEIVER (P/N: 6511813).,None,40,40 GBP - 60 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:20 GMT",As new Crestron HD-RX-4KZ-101DM Lite 4K60 4:4:4 Receiver (P/N: 6511813).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/1edbb854-efdf-4b69-b450-b28101043251.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-a93aefdd-7201-401f-9ffe-b28000e6150b,25.00,20.00,,TRUE,TRUE,TRUE,£295.28,£289.37,ebay_sold,https://www.ebay.co.uk/itm/305925837567?_skw=as+crestron+hd-rx-4kz-101dm+lite+4k60+4%3A4%3A4+receiver+.&itmmeta=01JKYN5YHY0X0JCZZCNYCY3EM9&hash=item473a99d2ff:g:rh0AAOSwsBFnQDoR&itmprp=enc%3AAQAKAAABEFkggFvd1GGDu0w3yXCmi1fbRQSvy1O3UsXcakE8N7Hvo%2B4m5TljGn7Asy4vp%2B%2FKagTnHdkbxw2jY%2BxW4YT57Ch%2F0UhcOTqprcp6wKA%2BOpN5z20gmgIzS%2FmuSzHASPP9bLEQ%2BFZFlVo8OB0ZfefplIQm3szMnaQ4L5BNQlabXfSEWsmQKdy%2Bl0tf0L%2FAcSETVrfWp3L%2ByhU8m8tMGIZdDRDUE1Y%2F2DaiaHsJiFRrFnt26XGGP0ztO%2F4xiDd9QEZwNABSdT3Up9XoXThS6lKz7MA%2FvOtmnWiWhvKPvNfV%2F3AMCt7wBR%2FtW7t00id7mpV7a4F2h%2BG%2BgGL2Ofobb7igAChCJ6bSxxl%2BV18AH7oih0Pp%7Ctkp%3ABk9SR4zpl9WfZQ,,"['£295.28', '£112.40', '£120.52', '£160.69', '£119.72', '£236.62', '£32.14', '£265.13']"
AS NEW RUCKUS ZONEDIRECTOR 1200 WIRELESS CONTROLLER (P/N: 901-1205-UK00).,40,45,40 GBP - 60 GBP,Unknown,"Bidding ends:
18 Feb 2025 12:20 GMT",As new Ruckus ZoneDirector 1200 Wireless Controller (P/N: 901-1205-UK00).,['https://portal-images.azureedge.net/auctions-2025/ibbc10376/images/f2687e81-ee67-4927-816c-b281010432f2.jpg?w=540&h=360'],https://www.i-bidder.com/en-gb/auction-catalogues/bcva/catalogue-id-ibbc10376/lot-617caceb-7214-495d-acc5-b28000e61592,25.00,20.00,,TRUE,TRUE,TRUE,£68.30,£66.93,ebay_sold,https://www.ebay.co.uk/itm/396090034747?_skw=as+ruckus+zonedirector+1200+wireless+controller+.&epid=10015313590&itmmeta=01JKYN699EY9DBC3KQ05GJ58QZ&hash=item5c38ce4a3b:g:l4AAAOSwMzVneWMT&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dyJyBH2aJLm%2FcYzLF%2Bo%2FogYL2oN7VWdCc8jfkJwLc8h0T56Y%2Fjgaspe%2FTmN3%2F40haMhiVF3Q0es5zmF1w5NcBOjSIwNeLqX05VQ6HzElyAn6dK6TnYlRnGNHFDwb6zlHdILr6AQK1WK321t7VABaMrlRuaWj2p%2FiX%2BrTj093KmbSaxDXi6IKXv%2BoUvjE0wOFcGcvyqa1kK2Y7scHduOctNu%2Bq%2BVzkGPrLfd4LxJ5BFmNZWY1A3EONSgbzcHPleVjgh6n6IVizovf%2F4IiH0jtL%2FlUsYXI83dGKkXeLQyUKgRQ%3D%3D%7Ctkp%3ABk9SR-iUmdWfZQ,,"['£299.00', '£100.00', '£160.69', '£224.96', '£58.23', '£68.30', '£40.00', '£561.63']"
